Plant;87;,,,,,
Cutting order;0;,,,,,
Cutting position;0;,,,,,
Date from;29.05.2016;,,,,,
,,,,,
Date to;30.05.2016;,,,,,
,,,,,
Single resource;%;,,,,,
Resource group;%;,,,,,
Partnumber;%;,,,,,
Kanban number;0;,,,,,
Wire number;%;,,,,,
Staff number;%;,,,,,
,,,,,
,,,,,
Date;Time;Cutting order;Cutting position;Single resource;Resource group;Staff number;Wire number;Partnumber;Kanban number;Cut quantity;Time ta;Cost center;Partno. wire;Wire length;Print 1;St.ins.lng 1;Contact 1;Seal 1;Print 2;St.ins.len. 2;Contact 2;Seal 2;,,,,,
29.05.2016;00:00;63103;9;08703-13;08703;func2928/08703-13;13364;91C529002;426940;1800,000000;50,400000;08710;76783111G000;0,870000;;0,000000;414313900;;;0,000000;414313900;;
29.05.2016;00:00;63103;138;08703-02;08703;leader/08703-02;161048;91C704501;465185;20,000000;0,840000;08710;76753010W331;7,230000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;00:00;63103;139;08703-02;08703;leader/08703-02;161145;91C713101;465203;20,000000;0,840000;08710;76753010W331;7,073000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;00:00;63105;195;08703-30;08708;func2715/08703-30;VDB26ED;276A04002;447201;100,000000;3,500000;08710;P00122576;3,375000;;0,000000;P00131826;;;15,000000;;;
29.05.2016;00:00;63120;82;08703-20;08708;func2717/08703-20;A1134;94C445001;373475;400,000000;23,600000;08710;76753010W554;4,300000;;0,000000;414994300;492136409;;0,000000;414268673;;
29.05.2016;00:00;63120;119;08703-23;08703;func2888/08703-23;380O;94C462101;399409;200,000000;13,600000;08710;76753021W666;0,595000;;0,000000;411502165;;;0,000000;414293226;492265365;
29.05.2016;00:00;63120;120;08703-23;08703;func2888/08703-23;2700AF;94C462101;399406;200,000000;13,600000;08710;76753021W883;0,600000;;0,000000;411502165;;;0,000000;414293226;492265365;
29.05.2016;00:00;63120;179;08703-22;08703;func2717/08703-22;663;94C444901;376460;400,000000;14,400000;08710;76753010W996;1,565000;;0,000000;411500310;;;0,000000;P00108784;;
29.05.2016;00:00;63121;194;08708-27;08702;CC/08708-27;1054-C;91G428902;442180;4200,000000;210,000000;08710;76753070W005;0,430000;;0,000000;414265646;491104503;;13,000000;;;
29.05.2016;00:00;63123;2;08703-17;08703;func2928/08703-17;17112;91C539801;423431;1800,000000;45,000000;08710;76753104W111;0,490000;;0,000000;414314100;;;15,000000;;;
29.05.2016;00:15;63061;209;08788-08;08788;LEADER/08788-08;002;93C220000;308432;65,000000;2,470000;08710;76720130K999;0,995000;;0,000000;411517081;;;3,500000;;;
29.05.2016;00:15;63064;18;08703-15;08703;leader/08703-15;1;92C91262A;391698;5000,000000;145,000000;08710;726170040888;0,540000;;0,000000;414245031;;;6,000000;;;
29.05.2016;00:15;63103;81;08703-19;08703;leader/08703-19;3151;91C526902;426680;1670,000000;68,470000;08710;76783111G336;2,585000;;0,000000;P00102654;492081825;;6,500000;;;
29.05.2016;00:15;63103;140;08703-02;08703;leader/08703-02;161047;91C704501;465184;20,000000;0,840000;08710;76753010W335;7,230000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;00:15;63105;196;08703-30;08708;func2715/08703-30;VDB26EJ;276A04002;447209;100,000000;4,200000;08710;P00122576;3,060000;;0,000000;P00131826;;;15,000000;;;
29.05.2016;00:15;63105;197;08703-30;08708;func2715/08703-30;VDB26KK;276A15002;456689;100,000000;3,900000;08710;P00122576;1,930000;;0,000000;P00131826;;;15,000000;;;
29.05.2016;00:15;63110;33;08703-20;08708;func2717/08703-20;A39ZB;94C445001;373736;400,000000;128,000000;08710;76753021W446;0,620000;;15,000000;;;;0,000000;414262431;;
29.05.2016;00:15;63111;12;08703-18;08703;leader/08703-18;5005;91C527702;426846;1900,000000;57,000000;08710;76753010W000;1,060000;;4,000000;414298626;;;3,500000;414309760;;
29.05.2016;00:15;63120;160;08703-23;08703;func2888/08703-23;5514AF;94C462101;399414;200,000000;13,600000;08710;76753021W008;0,610000;;0,000000;411502165;;;0,000000;414293226;492265365;
29.05.2016;00:15;63121;58;08708-17;08708;CC/08708-17;1225-C;91G428902;442302;2100,000000;79,800000;08710;76753010W771;1,060000;;0,000000;412221000;;;0,000000;P00118372;P00004342;
29.05.2016;00:30;63061;177;08788-08;08788;LEADER/08788-08;020A;93C220000;308468;65,000000;2,470000;08710;76720126K331;0,505000;;0,000000;411517081;;;10,000000;;;
29.05.2016;00:30;63103;141;08703-02;08703;leader/08703-02;161144;91C713101;465202;20,000000;0,840000;08710;76753010W335;7,063000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;00:30;63103;142;08703-02;08703;leader/08703-02;161049;91C704501;465186;20,000000;0,840000;08710;76753010W336;7,230000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;00:30;63103;215;08703-27;08703;func2917/08703-27;336;91C538801;426164;1900,000000;57,000000;08710;76753040W661;1,065000;;0,000000;413001081;;;0,000000;413001081;;
29.05.2016;00:30;63108;8;08788-07;08788;LEADER/08788-07;1162;94C003301;299124;1005,000000;41,210000;08710;499605201669;0,730000;;0,000000;P00112718;;;0,000000;414521090;493119610;
29.05.2016;00:30;63110;34;08703-20;08708;func2717/08703-20;5986AA;94C445001;373780;400,000000;12,800000;08710;76753021W995;0,815000;;15,000000;;;;0,000000;414262431;;
29.05.2016;00:30;63116;18;08788-06;08703;CC/08788-06;HB19;92C150101;470313;1005,000000;39,200000;08710;P00112119;1,515000;;3,500000;P00151041;;;0,000000;411000090;;
29.05.2016;00:30;63117;10;08788-05;08788;LEADER/08788-05;HB34;92C150101;459065;1005,000000;39,200000;08710;P00111503;1,058000;;3,500000;P00151041;;;0,000000;P00146794;;
29.05.2016;00:30;63120;191;08703-22;08703;func2717/08703-22;1715;94C444901;376601;400,000000;14,000000;08710;76753010W777;1,420000;;0,000000;P00108784;;;0,000000;414090540;;
29.05.2016;00:30;63121;291;08708-16;08708;CC/08708-16;1134-C;91G428902;442172;2100,000000;109,200000;08710;76753010W661;0,370000;;0,000000;412221020;492212711;;10,000000;;;
29.05.2016;00:45;63061;178;08788-08;08788;LEADER/08788-08;023A;93C220000;308478;65,000000;2,470000;08710;76720126K335;0,505000;;0,000000;411517081;;;10,000000;;;
29.05.2016;00:45;63103;112;08703-26;08703;func2896/08703-26;741004;91C710501;463039;20,000000;0,880000;08710;76753010W000;3,525000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;00:45;63103;113;08703-26;08703;func2896/08703-26;741015;91C710601;463034;20,000000;0,880000;08710;76753010W000;3,565000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;00:45;63103;143;08703-02;08703;leader/08703-02;161146;91C713101;465204;20,000000;0,840000;08710;76753010W336;7,143000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;00:45;63105;177;08703-30;08708;func2715/08703-30;VDB26JL;276A02902;462012;300,000000;6,900000;08710;P00122576;0,385000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;00:45;63106;27;08788-10;08708;LEADER/08788-10;914M;94C003301;299340;1005,000000;30,150000;08710;P00118328;0,330000;;0,000000;418282450;;;15,000000;;;
29.05.2016;00:45;63110;84;08703-23;08703;func2888/08703-23;39ZE;94C445001;373738;400,000000;128,000000;08710;76753021W446;0,740000;;15,000000;;;;0,000000;411502165;;
29.05.2016;00:45;63117;3;08788-02;08703;leader/08788-02;HB28;92C150101;459060;1005,000000;39,200000;08710;P00125130;0,525000;;0,000000;414007095;;;0,000000;414001650;;
29.05.2016;00:45;63120;47;08703-20;08708;func2717/08703-20;S7557AH;94C371202;169931;600,000000;16,200000;08710;76753021W991;0,235000;;0,000000;414262431;;;15,000000;;;
29.05.2016;00:45;63120;75;08703-22;08703;func2717/08703-22;4Y;94C444901;376431;400,000000;14,400000;08710;76753021W441;1,530000;;0,000000;P00108784;;;0,000000;414090540;;
29.05.2016;00:45;63121;12;08708-28;08708;CC/08708-28;1113-C;91G428903;473411;3000,000000;171,000000;08710;76753021W663;0,750000;;0,000000;412221190;492212711;;0,000000;412221150;;
29.05.2016;00:45;63121;18;08703-21;08703;func3002/08703-21;1043-C;91G428902;442196;4200,000000;218,400000;08710;P00134563;0,900000;;0,000000;412221060;492212711;;13,000000;;;
29.05.2016;00:45;63123;3;08703-17;08703;func2928/08703-17;17115;91C539801;423433;1800,000000;50,400000;08710;76753104W111;0,500000;;0,000000;414314100;;;15,000000;;;
29.05.2016;01:00;63061;179;08788-08;08788;LEADER/08788-08;021A;93C220000;308470;65,000000;2,340000;08710;76720126K336;0,455000;;0,000000;411517081;;;10,000000;;;
29.05.2016;01:00;63103;114;08703-26;08703;func2896/08703-26;908168;91C712401;462832;20,000000;0,780000;08710;76753010W009;1,540000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;01:00;63103;115;08703-26;08703;func2896/08703-26;908149;91C712501;462885;20,000000;0,780000;08710;76753010W009;1,635000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;01:00;63103;144;08703-02;08703;leader/08703-02;161045;91C704501;465182;20,000000;0,840000;08710;76753010W551;7,230000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;01:00;63103;145;08703-02;08703;leader/08703-02;161142;91C713101;465200;20,000000;0,840000;08710;76753010W551;7,058000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;01:00;63105;178;08703-30;08708;func2715/08703-30;VDB26JK;276A02902;462015;300,000000;6,900000;08710;P00122576;0,385000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;01:00;63108;9;08788-07;08788;LEADER/08788-07;419;94C003301;299108;1005,000000;41,210000;08710;499605201889;0,715000;;0,000000;P00112718;;;0,000000;414521090;493119610;
29.05.2016;01:00;63110;85;08703-23;08703;func2888/08703-23;2350BF;94C445001;373682;400,000000;12,400000;08710;76753051W000;0,490000;;15,000000;;;;0,000000;411502165;;
29.05.2016;01:00;63116;11;08788-05;08788;LEADER/08788-05;HB35;92C150101;470328;1005,000000;39,200000;08710;P00111510;1,070000;;3,500000;P00151041;;;0,000000;P00146794;;
29.05.2016;01:00;63120;76;08703-22;08703;func2717/08703-22;1020D;94C444901;376844;400,000000;14,400000;08710;76753021W994;1,530000;;0,000000;P00108784;;;0,000000;414090540;;
29.05.2016;01:00;63123;4;08703-18;08703;leader/08703-18;19061;91C540301;424095;1900,000000;47,500000;08710;76753010W005;0,340000;;0,000000;414309760;;;15,000000;;;
29.05.2016;01:15;63020;1;08703-12;08702;func2909/08703-12;1;92C10650A;62991;5000,000000;145,000000;08710;726170080111;0,260000;;8,000000;;;;8,000000;;;
29.05.2016;01:15;63061;180;08788-08;08788;LEADER/08788-08;022A;93C220000;308476;65,000000;2,340000;08710;76720126K339;0,455000;;0,000000;411517081;;;10,000000;;;
29.05.2016;01:15;63061;181;08788-08;08788;LEADER/08788-08;026A;93C220000;308492;65,000000;2,470000;08710;76720126K991;0,805000;;0,000000;411517081;;;10,000000;;;
29.05.2016;01:15;63103;11;08703-13;08703;func2928/08703-13;13362;91C529002;426936;1800,000000;50,400000;08710;76783111G555;0,880000;;0,000000;414313900;;;0,000000;414313900;;
29.05.2016;01:15;63103;116;08703-26;08703;func2896/08703-26;908171;91C712401;462830;20,000000;0,780000;08710;76753010W115;1,540000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;01:15;63103;117;08703-26;08703;func2896/08703-26;908148;91C712501;462884;20,000000;0,780000;08710;76753010W115;1,635000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;01:15;63103;146;08703-02;08703;leader/08703-02;161043;91C704501;465180;20,000000;0,840000;08710;76753010W554;7,230000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;01:15;63103;246;08703-28;08703;func2917/08703-28;19207;91C540301;419334;1900,000000;74,100000;08710;76753040W003;1,820000;;0,000000;411513080;493053200;;0,000000;414314200;;
29.05.2016;01:15;63116;19;08788-06;08703;CC/08788-06;HB20;92C150101;470314;1005,000000;39,200000;08710;P00111509;1,515000;;3,500000;P00151041;;;0,000000;411000090;;
29.05.2016;01:15;63120;49;08703-20;08708;func2717/08703-20;245D;94C445001;373408;400,000000;16,800000;08710;76753021W884;3,335000;;0,000000;414294100;;;0,000000;414262431;;
29.05.2016;01:15;63120;192;08703-22;08703;func2717/08703-22;94;94C444901;376591;400,000000;14,000000;08710;76753021W990;1,420000;;0,000000;P00108784;;;0,000000;414090540;;
29.05.2016;01:30;63061;182;08788-08;08788;LEADER/08788-08;028A;93C220000;308500;65,000000;2,600000;08710;76720126K991;1,145000;;0,000000;411517081;;;10,000000;;;
29.05.2016;01:30;63061;183;08788-08;08788;LEADER/08788-08;024A;93C220000;308484;65,000000;2,340000;08710;76720126K993;0,465000;;0,000000;411517081;;;10,000000;;;
29.05.2016;01:30;63103;23;08703-27;08703;func2917/08703-27;45046;91C541301;427250;1900,000000;70,300000;08710;76753051W000;3,950000;;0,000000;414332900;;;0,000000;414314200;;
29.05.2016;01:30;63103;118;08703-26;08703;func2896/08703-26;908166;91C712401;462828;20,000000;0,780000;08710;76753010W773;1,510000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;01:30;63103;119;08703-26;08703;func2896/08703-26;908145;91C712501;462882;20,000000;0,780000;08710;76753010W773;1,605000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;01:30;63103;120;08703-26;08703;func2896/08703-26;908165;91C712401;462829;20,000000;0,780000;08710;76753010W779;1,510000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;01:30;63103;121;08703-26;08703;func2896/08703-26;908144;91C712501;462883;20,000000;0,780000;08710;76753010W779;1,605000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;01:30;63103;147;08703-02;08703;leader/08703-02;161140;91C713101;465198;20,000000;0,840000;08710;76753010W554;7,103000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;01:30;63103;148;08703-02;08703;leader/08703-02;161046;91C704501;465183;20,000000;0,840000;08710;76753010W559;7,230000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;01:30;63105;179;08703-30;08708;func2715/08703-30;VDB26KJ;276A15002;456687;100,000000;3,500000;08710;P00122576;1,030000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;01:30;63120;50;08703-20;08708;func2717/08703-20;117CT;94C445001;373831;400,000000;16,800000;08710;76753041W110;3,452000;;0,000000;414294100;;;0,000000;414262431;;
29.05.2016;01:30;63120;68;08703-22;08703;func2717/08703-22;5060ZB;94C444901;376435;400,000000;14,400000;08710;76753021W666;1,540000;;0,000000;P00111256;;;0,000000;411500230;;
29.05.2016;01:30;63121;55;08708-16;08702;CC/08708-16;1176-C;91G428902;442546;2100,000000;117,600000;08710;76753010W888;1,850000;;0,000000;412221020;492212711;;13,000000;;;
29.05.2016;01:30;63121;59;08708-17;08708;CC/08708-17;1225-C;91G428903;473433;3000,000000;114,000000;08710;76753010W771;1,060000;;0,000000;412221000;;;0,000000;P00118372;P00004342;
29.05.2016;01:30;63121;195;08708-27;08702;CC/08708-27;1062-C;91G428902;442184;4200,000000;201,600000;08710;76753070W005;0,330000;;0,000000;414265646;491104503;;13,000000;;;
29.05.2016;01:30;63121;259;08708-28;08708;CC/08708-28;9011-C;91G428902;442286;2100,000000;119,700000;08710;76753021W556;0,900000;;0,000000;414362650;492212711;;0,000000;412221150;;
29.05.2016;01:45;63061;184;08788-08;08788;LEADER/08788-08;025A;93C220000;308486;65,000000;2,470000;08710;76720126K994;0,505000;;0,000000;411517081;;;10,000000;;;
29.05.2016;01:45;63061;185;08788-08;08788;LEADER/08788-08;027A;93C220000;308494;65,000000;2,470000;08710;76720126K995;0,835000;;0,000000;411517081;;;10,000000;;;
29.05.2016;01:45;63064;3;08703-15;08703;leader/08703-15;1;92C1005AB;440241;5020,000000;125,500000;08710;726170030000;0,176000;;4,000000;;;;5,000000;;;
29.05.2016;01:45;63103;82;08703-19;08703;leader/08703-19;16084;91C530002;426994;1900,000000;60,800000;08710;76783111G339;0,450000;;0,000000;414314000;492081825;;7,500000;;;
29.05.2016;01:45;63105;166;08703-30;08708;func2715/08703-30;VDB27JT;276A14802;456636;100,000000;3,500000;08710;P00136109;1,195000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;01:45;63105;167;08703-30;08708;func2715/08703-30;VDB27EF;276A14902;456670;100,000000;3,500000;08710;P00136109;1,200000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;01:45;63116;20;08788-06;08703;CC/08788-06;HB03;92C150101;470300;1005,000000;39,200000;08710;P00111502;0,340000;;3,500000;P00151041;;;0,000000;411000090;;
29.05.2016;01:45;63117;11;08788-05;08788;LEADER/08788-05;HB35;92C150101;459067;1005,000000;39,200000;08710;P00111510;1,070000;;3,500000;P00151041;;;0,000000;P00146794;;
29.05.2016;01:45;63120;51;08703-20;08708;func2717/08703-20;200DA;94C445001;373832;400,000000;16,800000;08710;76753041W111;3,452000;;0,000000;414294100;;;0,000000;414262431;;
29.05.2016;01:45;63120;105;08703-22;08703;func2717/08703-22;5060ZC;94C444901;376436;400,000000;14,000000;08710;76753021W666;1,165000;;0,000000;411500230;;;0,000000;414100000;;
29.05.2016;01:45;63121;15;08708-28;08708;CC/08708-28;1599-A;91G722601;440558;100,000000;3,900000;08710;76753021W666;1,600000;;0,000000;P00106149;;;0,000000;414362650;492212711;
29.05.2016;01:45;63121;19;08703-21;08703;func3002/08703-21;1084-C;91G428902;442210;2100,000000;105,000000;08710;76753050W336;0,530000;;0,000000;412221060;492212711;;13,000000;;;
29.05.2016;01:45;63121;205;08708-28;08702;CC/08708-28;692;91G708802;404178;200,000000;8,000000;08710;76753040W889;1,020000;;0,000000;P00106149;;;6,000000;;;
29.05.2016;02:00;63061;210;08788-08;08788;LEADER/08788-08;030A;93C220000;308508;65,000000;2,600000;08710;76720126K992;1,115000;;0,000000;411517081;;;10,000000;;;
29.05.2016;02:00;63103;122;08703-26;08703;func2896/08703-26;908167;91C712401;462831;20,000000;0,780000;08710;76753010W883;1,540000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;02:00;63103;149;08703-02;08703;leader/08703-02;161143;91C713101;465201;20,000000;0,840000;08710;76753010W559;7,053000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;02:00;63103;150;08703-02;08703;leader/08703-02;161050;91C704501;465187;20,000000;0,840000;08710;76753010W881;7,230000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;02:00;63108;18;08788-10;08708;LEADER/08788-10;5284;94C003301;299162;1005,000000;44,220000;08710;499605201448;1,345000;;0,000000;P00112718;;;0,000000;412221190;492212711;
29.05.2016;02:00;63116;21;08788-06;08703;CC/08788-06;HB05;92C150101;470302;1005,000000;39,200000;08710;P00111503;0,340000;;3,500000;P00151041;;;0,000000;411000090;;
29.05.2016;02:00;63117;2;08788-02;08703;leader/08788-02;HB27;92C150101;459059;1005,000000;39,200000;08710;P00023510;0,525000;;0,000000;414007095;;;0,000000;414001650;;
29.05.2016;02:00;63120;95;08703-22;08703;func2717/08703-22;3290G;94C444901;376411;400,000000;13,200000;08710;76753010W444;0,830000;;0,000000;414100000;;;0,000000;411500230;;
29.05.2016;02:00;63120;126;08703-23;08708;func2888/08703-23;1272;94C444901;376578;400,000000;18,400000;08710;76753021W004;1,480000;;0,000000;414993200;498201300;;0,000000;414243668;;
29.05.2016;02:00;63121;268;08708-28;08708;CC/08708-28;1462-A;91G722601;439575;100,000000;3,900000;08710;76753040W770;1,600000;;0,000000;P00106149;;;0,000000;412220540;492212711;
29.05.2016;02:15;63061;211;08788-08;08788;LEADER/08788-08;029A;93C220000;308502;65,000000;2,600000;08710;76720126K996;1,115000;;0,000000;411517081;;;10,000000;;;
29.05.2016;02:15;63061;212;08788-08;08788;LEADER/08788-08;031A;93C220000;308510;65,000000;2,600000;08710;76720126K998;1,145000;;0,000000;411517081;;;10,000000;;;
29.05.2016;02:15;63103;12;08703-13;08703;func2928/08703-13;13363;91C529002;426938;1800,000000;50,400000;08710;76783111W663;0,870000;;0,000000;414313900;;;0,000000;414313900;;
29.05.2016;02:15;63103;68;08703-18;08703;leader/08703-18;42024;91C540701;419330;800,000000;22,400000;08710;76753010W003;0,640000;;3,500000;414309760;;;0,000000;413001068;;
29.05.2016;02:15;63103;123;08703-26;08703;func2896/08703-26;908150;91C712501;462886;20,000000;0,780000;08710;76753010W883;1,635000;;0,000000;414096540;498201300;;0,000000;411001230;;
29.05.2016;02:15;63103;151;08703-02;08703;leader/08703-02;161147;91C713101;465205;20,000000;0,840000;08710;76753010W881;7,113000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;02:15;63103;248;08703-28;08703;func2917/08703-28;19198;91C540301;419316;1900,000000;74,100000;08710;76753021W778;1,810000;;0,000000;411513080;493053200;;0,000000;413001081;;
29.05.2016;02:15;63111;5;08703-27;08703;func2917/08703-27;4352;91C535501;426782;1600,000000;44,800000;08710;76753021W005;0,650000;;0,000000;411514080;;;12,000000;;;
29.05.2016;02:15;63117;4;08788-05;08788;LEADER/08788-05;HB29;92C150101;459061;1005,000000;39,200000;08710;P00111494;1,058000;;3,500000;P00151041;;;0,000000;P00146794;;
29.05.2016;02:30;63103;83;08703-19;08703;leader/08703-19;16013;91C530002;424147;894,000000;31,290000;08710;76783111G888;0,550000;;5,000000;414314000;492081825;;15,000000;;;
29.05.2016;02:30;63116;22;08788-06;08703;CC/08788-06;HB18;92C150101;470312;1005,000000;39,200000;08710;P00111503;1,515000;;3,500000;P00151041;;;0,000000;411000090;;
29.05.2016;02:30;63121;9;08708-28;08708;CC/08708-28;3258-A;91G722601;422358;100,000000;4,600000;08710;76753040W336;7,200000;;0,000000;412220540;492212711;;15,000000;;;
29.05.2016;02:45;63061;6;08788-08;08788;LEADER/08788-08;005B;93C203600;365595;365,000000;12,410000;08710;499171000000;1,135000;;10,000000;;;;4,500000;;;
29.05.2016;02:45;63105;168;08703-30;08708;func2715/08703-30;VDB29AS;276A14702;456571;100,000000;3,900000;08710;P00118360;1,900000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;02:45;63105;169;08703-30;08708;func2715/08703-30;VDB29AT;276A14702;456573;100,000000;3,200000;08710;P00118360;0,625000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;02:45;63108;10;08788-07;08788;LEADER/08788-07;1936;94C003301;299136;1005,000000;41,210000;08710;P00119352;0,680000;;0,000000;P00112718;;;0,000000;414521090;493119610;
29.05.2016;02:45;63108;19;08788-10;08708;LEADER/08788-10;5282;94C003301;299160;1005,000000;45,230000;08710;499605201775;1,820000;;0,000000;P00112718;;;0,000000;412221190;492212711;
29.05.2016;02:45;63110;35;08703-20;08703;func2717/08703-20;1440X;94C445001;373619;400,000000;8,800000;08710;76753041W338;0,480000;;15,000000;;;;0,000000;414294100;;
29.05.2016;02:45;63117;5;08788-05;08788;LEADER/08788-05;HB36;92C150101;459068;1005,000000;39,200000;08710;P00111511;1,053000;;3,500000;P00151041;;;0,000000;P00146794;;
29.05.2016;02:45;63120;96;08703-22;08703;func2717/08703-22;3291G;94C444901;376413;400,000000;13,200000;08710;76753010W776;0,830000;;0,000000;414100000;;;0,000000;411500230;;
29.05.2016;02:45;63120;127;08703-23;08708;func2888/08703-23;1271;94C444901;376571;400,000000;18,400000;08710;76753021W005;1,480000;;0,000000;414993200;498201300;;0,000000;414243668;;
29.05.2016;02:45;63121;10;08708-28;08708;CC/08708-28;702-A;91G722601;422456;100,000000;4,800000;08710;76753040W336;5,160000;;0,000000;412220540;492212711;;15,000000;;;
29.05.2016;02:45;63121;20;08703-21;08703;func3002/08703-21;1236-V3;91G428604;442088;900,000000;56,700000;08710;P00135467;2,120000;;0,000000;412221060;492212711;;0,000000;412221040;;
29.05.2016;03:00;63105;170;08703-30;08708;func2715/08703-30;VDB30AS;276A14702;456572;100,000000;3,900000;08710;P00136106;1,900000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;03:00;63105;171;08703-30;08708;func2715/08703-30;VDB30AT;276A14702;456574;100,000000;3,200000;08710;P00136106;0,625000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;03:00;63120;7;08703-20;08708;func2717/08703-20;295ZB;94C445001;373716;400,000000;14,000000;08710;76753041W777;1,010000;;15,000000;;;;0,000000;414294100;;
29.05.2016;03:00;63120;128;08703-23;08708;func2888/08703-23;1161;94C444901;376533;400,000000;18,400000;08710;76753021W119;1,480000;;0,000000;414993200;498201300;;0,000000;414243668;;
29.05.2016;03:00;63120;167;08703-22;08703;func2717/08703-22;13;94C444901;376404;400,000000;14,400000;08710;76753010W667;1,800000;;0,000000;414100000;;;0,000000;P00108784;;
29.05.2016;03:00;63121;206;08708-28;08702;CC/08708-28;1765_2;91G727202;425187;200,000000;8,400000;08720;76753021W000;1,830000;;0,000000;P00106149;;;0,000000;P00106149;;
29.05.2016;03:00;63121;218;08708-28;08702;CC/08708-28;2423;91G726601;404060;200,000000;8,400000;08720;76753040W339;1,690000;;0,000000;P00106149;;;0,000000;P00106149;;
29.05.2016;03:00;63121;292;08708-16;08708;CC/08708-16;1294-C;91G428902;442314;2100,000000;119,700000;08710;P00130938;1,225000;;0,000000;412221020;492212711;;0,000000;412221000;;
29.05.2016;03:15;63061;7;08788-08;08788;LEADER/08788-08;030C;93C203600;365515;365,000000;14,600000;08710;499171000000;1,210000;;10,000000;;;;3,500000;;;
29.05.2016;03:15;63103;48;08703-17;08703;func2928/08703-17;17263;91C539701;427038;1900,000000;53,200000;08710;76753104W331;0,760000;;0,000000;411509080;;;0,000000;414314100;;
29.05.2016;03:15;63103;69;08703-18;08703;leader/08703-18;105;91C700101;465021;20,000000;0,560000;08710;76753010W663;1,880000;;0,000000;413001069;;;0,000000;413001068;;
29.05.2016;03:15;63103;152;08703-02;08703;leader/08703-02;161044;91C704501;465181;20,000000;0,840000;08710;76753010W883;7,230000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;03:15;63103;153;08703-02;08703;leader/08703-02;161141;91C713101;465199;20,000000;0,840000;08710;76753010W883;7,083000;;0,000000;P00110204;498201300;;0,000000;413001069;;
29.05.2016;03:15;63105;172;08703-30;08708;func2715/08703-30;VDB25JL;276A02902;462011;300,000000;6,900000;08710;P00136107;0,385000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;03:15;63117;1;08788-02;08703;leader/08788-02;HB25;92C150101;459058;1005,000000;21,110000;08710;P00126797;0,453000;;5,200000;;;;0,000000;414007095;;
29.05.2016;03:15;63120;168;08703-22;08703;func2717/08703-22;3277F;94C444901;376409;400,000000;14,400000;08710;76753010W667;1,550000;;0,000000;P00108784;;;0,000000;414100000;;
29.05.2016;03:15;63121;61;08708-17;08702;CC/08708-17;1110-C;91G428902;442570;2100,000000;113,400000;08710;P00115599;1,814000;;4,000000;;;;8,000000;;;
29.05.2016;03:15;63121;207;08708-28;08702;CC/08708-28;1765_1;91G727202;425185;200,000000;8,400000;08720;76753021W009;1,830000;;0,000000;P00106149;;;0,000000;P00106149;;
29.05.2016;03:15;63121;208;08708-28;08702;CC/08708-28;4601;91G726004;430626;200,000000;7,800000;08710;76753021W111;0,640000;;0,000000;P00106149;;;0,000000;P00106149;;
29.05.2016;03:30;63105;173;08703-30;08708;func2715/08703-30;VDB25JK;276A02902;462014;300,000000;6,900000;08710;P00136107;0,385000;;0,000000;P00131919;;;15,000000;;;
29.05.2016;03:30;63116;23;08788-06;08703;CC/08788-06;HB10;92C150101;470306;1005,000000;39,200000;08710;P00125974;1,573000;;3,500000;P00151041;;;0,000000;411000090;;
